Genes	B	CD4	CD8	Mono	Neu	NK
EFNA5	0	0	2.36079754036374	0	0.454965040295957	5.29659283034199
EGR1	5.47614536318344	0.510762604550645	1.13994149820231	862.492435838109	10.4116978518917	1.86337233666109
EGR2	3.44303532485383	0	0.786932513454579	35.2852320942149	4.41907469979399	4.22299697593286
EGR3	2.19045814527337	0.0859188314489042	0.821420679922754	37.37585875485	24.3290646193368	0
ELOVL3	0	0	0	5.06624912330142	0.285848702432213	0
ELOVL4	0	2.03264130975013	17.2498342783778	0	0	0.496252302610684
ELOVL6	0	1.22553154320757	9.03562747915029	0	0	11.5856902659054
ENDOD1	45.3408098232685	39.4488898766758	70.2337268258212	13.6155445188726	0.0707471650549755	90.5982856579866
ENDOG	7.1155285489071	24.1274906351013	38.7580109388786	22.1648399144437	0	58.7781830513408
ENG	1.72151766242691	0.938980003099136	2.46426203976826	8.12120421216058	0	1.8228267120672
ENPP5	0	0.958913455154149	9.03562747915029	0	0	28.5993150434184
ENTPD1	22.9000277747862	0.534517333861643	1.13994149820231	83.6507314989499	141.366186808176	0.496252302610684
EOMES	0	2.29631321173306	135.534412187254	0.323594854065193	0	207.851422773543
EPB41L3	0	0	0	14.2821177524203	0	0
EPHA1	0	58.8384062785915	15.9591809748324	0.35596055957	0.212241495164926	0
EPHX2	1.33319645849693	108.263156272619	17.2498342783778	0.633281140412678	0	0.455706678016801
EPPK1	0.22673294826521	20.272329212583	1.13994149820231	0	0.2911162357194	0
ERBB2	1.13366474132605	1.09414017343661	0.393466256727289	0.626786930364285	0.147711141999152	181.519209918067
EREG	1.09522907263669	0.264807259085709	0	359.387047184195	0.577926423159896	0.455706678016801
ESAM	20.6846760142648	0.634736036559499	0	0	0	0
ESM1	0	2.09667592570741	7.97959048741619	0	0	2.85587694188246
ETS2	0	0	0	28.4976513185705	11.0744476056182	0
EVA1B	0.344303532485383	2.96918500732153	23.9387714622486	45.20699106539	43.3366083765317	39.0708638303208
EVA1C	0.344303532485383	21.6993139503042	34.1982449460694	2.49172391699	0	26.2396904041467
EVI5	33.7832092915162	0.537097167342246	0.983665641818223	62.527734075598	34.7125996192318	2.93696819107022
F2RL1	0	7.09951806066901	5.69970749101156	28.2054118663928	187.740918629948	0
F3	0	0	0	17.08610685936	0.152445856567352	0
F5	0	13.3493870400697	0.196733128363645	57.9777910586964	65.9747015161368	0
FAAH2	1.72151766242691	68.8025272776195	21.6588884658439	0.672341226619334	0	0
FAM114A1	0.22673294826521	0.167093289483576	0	9.07660655936101	4.92598231856348	0
FAM124B	0.172151766242691	1.48268153651846	0	9.52141183494689	0.289205472109103	4.30408822512062
FAM153B	1.33319645849693	6.46234383946451	0	0	0	0
FAM169A	22.0084952791778	8.53107428729301	7.39278611930478	0	0	10.8867098403253
FAM171A1	0	2.26209849251052	5.74994475945928	0	0	0
FAM20C	0.330954816228237	0.0811744580346722	1.7705981552728	52.6025834777484	2.7162088451507	0
FAM3C	187.734881163593	18.8839322119543	19.6733128363645	7.92807392459722	0	20.7403694508353
FAM49A	41.0386636360029	0.182111878611506	9.1195319856185	97.0399898186522	92.1620517699118	28.2344044220735
FAR2	0.22673294826521	3.35157611190261	7.4758588778185	36.413665573729	98.0775792556118	0.496252302610684
FASLG	0	0.603359412421543	26.9524385858193	0	0	176.680050160399
FAT4	0	0	0	0	0	15.8086872418382
FBLN5	0.172151766242691	21.7965184039615	18.239063971237	0	0.0712218043559825	2.81533131728857
FBLN7	0	37.7704833436725	3.14773005381831	0.0808987135162982	0	0
FBXL16	1.09522907263669	21.6715324004209	21.05044473491	1.06788167871	0	0
FBXO2	4.96432224342356	15.316918568468	16.4284135984551	0	0	28.0625171162139
FCER1G	3.28568721791006	6.34121294955768	1.13994149820231	2850.38527203325	888.80919112349	1815.56153542552
FCER2	98.4708102908194	0	0	0.15702263724701	0.313470710186006	0
FCGR1A	0	0	0	147.237865145948	236.974905357805	0
FCGR1B	0	0	0	9.41277717267067	92.7399035807503	0
FCGR2A	4.4678900190812	0	0	197.429274812869	1635.7485975806	15.2815941221177
FCGR2B	18.5921017577472	0	1.57386502690916	8.89901398924999	12.2225274107167	2.31907901467789
FCGR3A	0	0	0.393466256727289	1.89984342123803	1047.00894628956	30.3815961308918
FCGR3B	0	0	1.13994149820231	4.74960855309508	943.390521998082	33.9461583058384
FCRL1	385.396883497782	0.0866521992154856	0	0.626786930364285	1.78960930520757	2.35962463927177
FCRL2	195.443801404611	0.0855835385198669	0	0.316640570206339	0.293978159752259	0.911413356033602
FCRL3	33.3299114624232	0.387389688748011	13.9641515586868	0	0	19.0797252371436
FCRL5	237.625558051874	0.0836020023013959	0	0.161797427032596	0	0
FCRLA	5.46075446776591	0	0	0	0	0
FDX1	27.6347271550578	42.3828685662908	67.2565483939364	33.2472598716656	0.318384373627789	48.6715448857834
FEZ1	0.661909632456474	0.101344579068331	7.86932513454579	1.96029067190083	0	32.6195838963819
FFAR1	103.843690305466	0	0	0	0.142449711915099	0
FFAR2	0	0	0	91.5735785302245	871.505100207907	0
FGD2	60.5376971868109	0	1.18039877018187	34.9617437842054	0	0
FGD4	0.992864448684711	0	0	5.60083049114523	10.6488688943272	0
FGD6	0.688607064970765	0.340508403033763	0	2.82054118663928	0.697688585426987	0.455706678016801
FGFBP2	0.906931793060838	3.44509340297239	485.615078234185	4.16109988704577	0.479039581482196	4830.8023272642
FGFRL1	9.85706165373019	13.8587726252883	11.4998895189186	7.84116268760332	0	8.60817645024125
FHIT	19.7141233074604	348.848692365842	9.03562747915029	3.08045677012987	0.142924351216106	16.9827839604033
FHL3	0.906931793060838	2.02085481820276	4.55976599280925	44.49506994625	56.4457163408271	60.1858487099851
FNIP2	0	3.43015815640257	1.64284135984551	4.07411504736786	0	5.79284513295268
FOLR3	0	0	0	56.476663036024	113.390019595893	0
FOSL2	0	8.87798340094272	13.9641515586868	34.52817427829	84.875853436533	35.8906218916873
FPR1	1.09522907263669	0	0	1258.32057807995	4536.9796475267	0
FPR2	0	0	0	200.885211181753	1491.82880324209	0
FPR3	0	0	0	15.4022838506494	0	0
FRMPD3	3.62772717224335	0	7.39278611930478	0	0	4.38517947430839
FUT8	11.706320104503	22.1669185999281	23.8211997177599	2.02246783790745	0	9.56013543086873
FXYD2	0	29.351948180392	79.0867176021852	1.17766977935258	0	0
FYN	60.2375989950178	286.144646951561	342.532423527788	99.4147412178278	0	174.948019505004
FZD1	0.906931793060838	0.179693592192484	0	27.05300252732	0.298284208031163	0
FZD2	0.453465896530419	0	0	10.0285908858286	0	0.951958980627485
G0S2	8.7618325810935	0.29878074802775	0	4790.28959449453	4096.91959931774	4.10136010215121
GADD45GIP1	38.3907586824755	55.4055882870921	81.3206473123526	34.0739122826012	0	80.7137852303668
GAL3ST4	0.906931793060838	9.54625192415807	0	0.313393465182143	1.18717437061127	0
GALNT12	8.61585203407796	47.6834489826671	32.8568271969101	0.808987135162982	0	29.0144760968414
GAPT	61.3270370908587	0	0	53.3940839354999	64.762595578013	0
GAS6	0	1.56446753745998	3.93466256727289	10.6415779331759	0	0
GAS7	1.15834185679883	0	2.46426203976826	139.773485471236	30.589871905375	10.9272554649191
GCA	8.77030263004828	5.51440346924746	2.27988299640462	67.9884668778699	523.799009566148	0
GCM1	6.57137443582012	0	0	0.15702263724701	10.6645039719554	0
GCNT2	11.7901133097909	0.872790523671092	1.64284135984551	6.38724165288367	0.202627215424325	0
GCNT4	0	79.6728360889895	26.7557054574557	0.336170613309667	0	1.44821128323817
GDF7	28.6275916037425	0.338371081642526	0	0	0	0
GFI1	0	3.57228803494042	18.0712549583006	0	0	14.2793847094123
GFPT2	0	0	5.74994475945928	0	0	1.44821128323817
GGACT	4.13693520285296	12.1505567582976	23.8211997177599	9.65689219069112	0	77.1994734874982
GH1	9.26673485439064	0.0836020023013959	0	0.316640570206339	0	0.455706678016801
GIMAP4	0.906931793060838	952.94800459661	1372.48956383558	336.905566699544	572.102687332077	1322.32127452365
GIMAP5	0.516455298728074	607.494239706441	841.1347762409	12.8491320724679	0.243198184432037	422.953606770761
GIMAP7	0	1026.03189728334	1103.16797313626	126.339587512329	0.142443608711965	1099.1608696002
GIMAP8	0.165477408114119	131.063129540288	143.632628773491	88.0260785173622	14.3824530319215	119.491124881046
GINS2	6.12178960316066	0.594364606852041	0	0	0	0
GIPR	0	4.5691901183214	10.2301226749095	0.242696140548895	0	5.71175388376491
GLB1L2	0.165477408114119	1.69080363553405	11.3994149820231	0	0	3.84838154710382
GLP1R	0	0	0	0	0	11.8289640134687
GLT1D1	0	0	0	1.77980279785	15.9064945321219	0
GNA12	26.2854977432805	1.35203879979159	0	6.05132951268999	0	0.496252302610684
GNA15	1.15834185679883	3.02043040924696	3.34446318218196	197.429274812869	19.8980144900772	0.455706678016801
GNB4	14.2841757407082	0	0	11.8921108868958	9.22320777450346	0.455706678016801
GNB5	137.998863152223	48.2301446574445	35.3210892366784	3.13393465182143	0.311216401316025	7.65621746961376
GNLY	0	0.937393939067464	18.239063971237	0.672341226619334	0	396.403781800858
GOLGA8A	62.5504602671368	162.611793993755	88.7134334316574	3.5596055957	0	26.0369622811773
GP9	0	0.330175573319502	0	14.3675713081014	0	0.911413356033602
GPA33	3.09873179236844	59.6134181004482	18.8863803229099	1.26656228082536	0	11.9197600701405
GPATCH4	23.9975362529447	34.9259157303892	20.6569784781827	2.017023679858	0	9.47904418168097
GPBAR1	0	0	0	84.7186131776599	0	0.496252302610684
GPR15	0	20.1319956021017	50.1574259209017	0	0	11.9603056947344
GPR162	0	0	0	14.7915069856253	9.53329280363486	0
GPR171	3.62772717224335	199.810214597365	362.501396428335	0.672341226619334	0.711187355119894	49.4921621851451
GPR174	141.284550370133	213.920493443249	369.639305965239	3.44732811700357	0	160.050745619199
GPR183	263.463685884173	1032.5356541333	405.663710685835	683.284005980364	0.496398616719462	12.1224881931099
GPR27	0	0.187263410517235	6.83964898921387	21.8510898651284	126.891175650239	0.496252302610684
GPR82	0	0	0	1.26656228082536	0.219413688859276	6.70425848898628
GPR84	0	0	0	46.2748727441	2.50407943116281	0
GPRASP1	18.8188347060124	67.2266624151183	19.3790054694393	0	0.141494330109951	6.50153036601686
GRAMD1C	15.9983575019631	1.18132164038452	1.13994149820231	0.711921119139999	60.0680898855504	0
GRAP2	13.3319645849693	123.436061188017	195.498121821615	18.7627821453365	0	78.243954919455
GRASP	916.08293131976	81.7958399904145	21.3569376779916	85.7864948563699	0.326060906195857	24.8417295529865
GRB10	0	7.94148861933422	0	8.7750170251	17.3405510022675	0
GREM2	0	3.54255402768683	2.27988299640462	0	0	1.40766565864429
GRIK4	0	0	0	0	0	12.6689909277986
GSPT2	35.7431201526496	28.5991782053928	31.4773005381831	5.37872981295467	0	44.7826177140857
GTSCR1	0	28.2605535776409	1.57386502690916	0	0	0
GZMA	0	58.2553223084769	3172.45718949704	7.2810796384888	0.243678926936179	6696.06780424486
GZMB	0	0.712697345510923	173.271107726751	2.13576335742	0	4235.68626432281
GZMH	0	2.08844136228143	335.14280047148	1.40020762278631	0	644.194136907308
GZMK	0	57.3179480266731	2118.42232621973	1.96029067190083	0	80.2695097544916
H1F0	0.680198844795629	15.4315391138981	1.18039877018187	105.977314706351	10.1273043317532	0.496252302610684
HAAO	0.330954816228237	0	0	5.32078896658797	0.470427484924388	0
HABP4	23.5847919752487	87.9069339040239	70.6421784733568	4.43296798288874	0.142449711915099	18.8364514895803
HAPLN3	2.19045814527337	73.9599568614541	22.7988299640462	0.672341226619334	0	0.951958980627485
HAVCR1	0	15.454963825944	2.36079754036374	0	0	1.48875690783205
HBEGF	2.66639291699386	2.04855151999458	1.13994149820231	134.132403097957	4.03635292970553	0
HBQ1	0	0	0	0	0	12.132193000594
HCAR3	0.344303532485383	0	0	153.249404474068	482.364263466211	0
HCK	10.4297156201996	0.169185540821263	0	250.381518332943	321.629651067138	0.455706678016801
HDX	8.38911908581275	2.57318537656205	2.55753066872738	19.4303948412928	0	15.2313436900398
HEG1	7.99917875098157	25.4856093338692	41.9041563414563	11.0824199572219	0	84.0253688502661
HENMT1	0	3.25397106262248	6.88565949272756	1.58320285103169	1.36684138638083	7.69676309420765
HES1	13.3772439476474	0.0836020023013959	0	34.3094462384717	2.46364309946506	0
HES4	1.09522907263669	0.857539539100643	0	2.84768447656	4.30105548772501	1.8228267120672
HGF	0	0	0	14.1027059331964	1.06678103267984	0
HHEX	196.124000249406	0.365038074206007	1.13994149820231	29.5830139712507	31.6922283169506	7.29130684826882
HINT2	28.3416185331512	78.5677387046697	113.994149820231	63.0114734710614	0	166.76470891567
HIP1R	232.188563398978	37.9453860194289	32.8568271969101	0.336170613309667	0.39728271055184	40.5693255456369
HIST1H1T	0.165477408114119	0	0	0.336170613309667	16.9433247685279	0
HK2	19.4531495854241	11.0902563614285	3.41982449460694	67.0662015489785	52.9769699455845	0
HK3	0.330954816228237	0	0.393466256727289	157.103295276624	36.6577727659595	0.455706678016801
HKDC1	0	34.1047596770804	13.6792979784277	0	0	0
HLA-DOA	640.520578849217	9.66022819846006	45.9995580756742	61.519222235669	0	5.37768407952976
HLA-DPA1	757.968246050595	7.01459399459491	56.9970749101156	260.20716904567	0	25.4499139218947
HLA-DPB1	471.523687738731	4.69922912033569	67.3564957536658	96.4809660198744	0	18.8267466820962
HLA-DQA1	373.397180980397	0.267258666930822	15.9591809748324	71.8774094368389	0	0
HLA-DQA2	124.4763885976	0.903750287124836	68.1779164335885	10.0494487838086	0	0.455706678016801
HLA-DQB2	46.6646290881814	0.167204004602792	11.4998895189186	23.3963729498045	0	0.496252302610684
HLA-DRA	928.162782112091	1.52687313879386	17.0991224730347	680.850155103035	4.27938369089994	2.9775138156641
HLA-DRB5	743.923623841286	4.36548916488921	123.548404612369	997.401487915139	0.450799967815679	29.0047712893573
HLX	2.97859334605413	0.468374326883094	0	63.5941680850391	214.609402949059	0
HMGB3	2.04059653438689	3.04285732040936	2.16406441200009	14.5621592769776	0.141494330109951	0
HMOX1	3.78733885733921	1.18132164038452	1.13994149820231	457.76527960702	65.8758263971949	33.7742709999788
HNMT	0	0	0	185.387489256907	0	0.455706678016801
HOMER3	0.330954816228237	1.11846869719955	0.393466256727289	24.8766253849154	2.98087371832911	0
HOOK1	42.8586487015567	73.0190714790141	18.0712549583006	0	0.0707471650549755	4.30408822512062
HOXB2	5.21485781009982	39.931385576658	13.6792979784277	4.07411504736786	0	82.8900913616373
HPCAL4	0.330954816228237	15.7622395264249	2.46426203976826	0.280041524557261	0	0
HPGD	0	6.17519608166726	19.7140963181461	0.316640570206339	0.470427484924388	3.39267486908702
HRH2	0	4.46306374709765	0.821420679922754	54.0480142395514	165.166720033007	0
HRK	11.0177130395322	0	0	0	0.0707471650549755	0
HS3ST3A1	0	9.39573007249298	15.9591809748324	0	0.643880694228691	13.246334479597
HSPA6	0.688607064970765	0	6.83964898921387	82.5153958733038	950.348200006272	32.4168557734125
HSPB1	60.3992539616533	67.5927235985677	41.510690084729	19.6029067190083	0	23.6773376419055
HYKK	0	9.35420337341302	1.64284135984551	0	0	0.911413356033602
ICAM1	2.41012472739768	0.813960516808873	1.64284135984551	102.2151564634	62.438236863154	1.3671200340504
ICOS	0	9.43293493010708	2.27988299640462	0	0	0
IFIT3	0.827387040570593	3.20065897923024	0	21.6808552223679	338.879296520274	18.3401991869696
IFNG	0	2.24562350193681	36.478127942474	0.242696140548895	0	52.8734058520905
IFNGR2	4.96432224342356	0.894809224122429	0	9.78874433547208	16.3102599947951	0.911413356033602
IGF2BP2	0	0.184255453698403	0	8.40426533274167	0.142443608711965	1.98500921044274
IGFBP3	0	1.89334482865712	8.06605826290943	0	0	0.496252302610684
IGFBP4	11.9143733842165	2.61852728490201	26.9524385858193	0.35596055957	0	1.94446358584885
IGFBP6	0	0.789744675837676	16.4284135984551	0.672341226619334	0	0
IGFBP7	0	0.257756494346713	0.821420679922754	24.9236956855963	2.10140881073769	253.918342877834
IGSF6	1.09522907263669	1.0392971228534	2.27988299640462	495.161674987785	1007.5487910032	5.67120825917103
IGSF9B	0	17.510883106368	7.39278611930478	0.313393465182143	0	0.951958980627485
IKZF2	26.2854977432805	8.81157648021244	41.0710339961377	0.633281140412678	0	78.344455783611
IKZF3	20.6846760142648	21.9523033560027	101.034743630499	0.235533955870515	0	50.747350152898
IL12RB2	0	0	3.28568271969101	0	0	24.8725703700963
IL13RA1	11.2524637517601	0	0	19.161724958651	79.1311677154036	0
IL1A	0.172151766242691	0	0	58.8087201570249	0.32025716416313	0
IL1R1	0	0.720727456048087	0	0.94213582348206	13.0707437517775	0
IL1R2	0	0	0	3.44732811700357	739.993488978679	0
IL1RN	1.09522907263669	0	0	1089.92161357686	331.86411093457	0
IL23A	30.8151661574417	68.400029755543	41.0378939352832	45.6467685028336	0	0.992504605221368
IL27RA	77.7612641572048	170.242888509586	191.391018422002	130.77036857746	0.272418998674153	299.78598764847
IL32	0	40.9354597756107	330.583034478671	0.078511318623505	6.54222368880152	39.9514363692446
IL6	36.3240226772079	0	0	13.6155445188726	0	0
IL6R	0	27.1413993163926	1.13994149820231	25.6982641449357	102.830863290988	0.455706678016801
IL7R	0	637.185745020524	352.389471686861	2.84768447656	0	3.43322049368091
IMMP1L	21.3128971369297	63.1948098458245	47.8775429244971	2.49172391699	0	64.9861892377164
IMMP2L	37.2377884696474	31.9461026488266	14.7855722386096	8.12120421216058	0	6.04582368800006
INF2	37.2377884696474	31.7855722942384	13.9641515586868	13.4419931787485	0	4.38517947430839
INSR	1.33319645849693	0.885836265728764	0	17.8634275153821	1.46508337371988	0.951958980627485
IQSEC2	0.165477408114119	0.0836020023013959	0	8.6812872612751	0	0
IRAK3	26.1670684688891	0.193694844374005	0	163.904782290261	94.8148620765767	1.44821128323817
IRF5	19.6253013516668	0.293527758850507	1.57386502690916	50.9791318032206	2.62781154315346	7.61567184501988
IRF8	771.920749469721	6.93693768079516	2.27988299640462	215.631973909091	0.224148403427476	112.219227647746
IRGQ	8.27387040570593	0.355416277042477	0.196733128363645	6.89465623400714	3.72791315567552	0
IRS1	10.4250767111895	5.18670417082415	3.28568271969101	1.34468245323867	0	0
ISM1	0	32.9262354999304	5.11506133745476	0	0	0
ITGA1	0	2.9713694903527	13.1427308787641	3.025535519787	4.00191398369591	0
ITGA2B	1.54936589618422	1.15384073314021	1.13994149820231	15.9623668997639	0	1.40766565864429
ITGAD	0	0	0	0	5.09265024259721	11.2921660862641
ITGAX	2.66639291699386	0.526591188987759	1.64284135984551	274.651391073998	1454.41867222662	69.9275762541975
ITK	0	710.713491217846	485.459621834347	3.31684725416823	0.150573066032011	208.772540937061
ITM2A	12.0475197990036	103.712989325999	71.414125596003	2.02246783790745	0	62.4740869075532
ITPR3	85.3245733438034	94.6136385966633	105.141847030112	2.49172391699	0	85.3519432597226
ITPRIPL1	1.32381926491295	4.48253791910591	79.6778059525071	0.404493567581491	0	92.4308171775379
ITSN1	0	1.31578413842182	0.786932513454579	13.7220347033058	0.218932946355135	0.911413356033602
JAG1	0.165477408114119	1.04326386531363	0	11.4817025068477	8.42965226672543	4.18245135133898
JAKMIP1	0	1.79116026680231	41.8924546760604	0	0	6.70425848898628
JAM3	73.3064917945545	6.10670827568565	2.95099692545467	1.26656228082536	0	0
JDP2	3.64050297851061	0.0836020023013959	0	214.047736719403	113.987867659998	0
JSRP1	0.496432224342356	0.172235737735353	101.034743630499	126.610959933586	49.5230997923184	106.781588328654
JUP	21.6911225465791	0	0	14.2384223828	1.12217157575684	0
KALRN	0	4.89594462130692	1.13994149820231	0.633281140412678	0	0.455706678016801
KBTBD11	3.80598038662473	36.6695579054924	16.4284135984551	39.8009700781321	15.0558700482475	0.455706678016801
KCNA3	157.712986459683	332.058387940117	280.104451853659	38.2340027522214	0	53.1475204167636
KCNE1	0	0.17257103066439	0.786932513454579	59.8383691691207	60.8805766730569	0.455706678016801
KCNE3	0	0	0	51.7099217550535	47.2081943462406	0
KCNG1	44.2430039243717	0	0	0	0	0
KCNJ15	0	0	0	3.69787674640634	25.7723529556361	0
KCNJ2	0	0	0	45.2796015395065	240.624625697541	0
KCNK13	0	0	0	10.08511839929	0	0
KCNK5	0	0.523973824821447	5.74994475945928	1.33469241659959	0.571697404864426	0.455706678016801
KCNMB1	0	0	0	10.968771281375	0	0
KCNN4	21.3468190140937	18.8927706831408	28.4985374550578	9.49921710619017	0.454965040295957	0
KCNQ5	15.6445734302995	5.29923162542196	5.74994475945928	0	0	4.42572509890227
KCTD12	4.30792601703898	13.3449339721913	1.13994149820231	694.835012280639	50.9349310110147	0
KCTD15	0	0.3390416675006	4.10710339961377	22.06955469334	0	0
KDM1A	26.8556755338598	21.6940064350775	30.7784204514624	15.9623668997639	0	30.3815961308918
KHDRBS2	76.4090035653756	0	0	2.017023679858	0	0
KIAA0408	0	4.66647940545408	2.46426203976826	0	0	0
KIAA0513	0	0	1.64284135984551	8.54929539557115	3.35457636868965	0.455706678016801
KIAA1257	0	0.903118506844062	0	0.840124573671784	17.9341614078262	0
KIAA1671	0	3.84212581094281	38.7580109388786	0.280041524557261	0	25.6623468523482
KIF19	0	0.577201555122253	11.607254573455	0.15702263724701	0	25.6120964202702
KIF21A	0	12.6149028566938	38.9531594160016	0	0	13.8642236559894
KIFC3	0.172151766242691	0.0866521992154856	1.13994149820231	0.633281140412678	2.43019471317795	38.5340659031162
KIR2DL3	0	0	0.821420679922754	0.313393465182143	0	86.5877216125073
KIR3DL1	0	0	0	0	0	22.4221496741526
KIR3DX1	0	0	0.393466256727289	0	0	22.6037417874963
KLF12	23.412640209006	60.6339158272506	39.4281926362922	2.74789615182268	0	23.2621765884826
KLF4	305.225081548292	0.594364606852041	0.196733128363645	214.791849335419	8.80353947610664	0.455706678016801
KLF8	30.2823656848837	7.67013628344976	9.03562747915029	1.53707555680967	0	7.24105641619085
KLHL3	3.80598038662473	18.9806447255615	3.41982449460694	0	0.142449711915099	6.04582368800006
KLRB1	0.22673294826521	56.777895160613	946.276623271012	3.79968684247607	0.0707471650549755	2215.75052503134
KLRC1	0	0	32.2642330516377	0	0	121.842771107492
KLRC2	0	0	3.5411963105456	0	0	34.6565699335601
KLRC3	0	0.167204004602792	72.5945243661849	0.35596055957	0	541.74467839203
KLRC4	0	0	128.963046747872	0.280041524557261	0	155.172766631595
KLRD1	0	0.338371081642526	163.011634242931	1.13258198922817	0.760105605521408	648.292044220144
KLRF1	1.13366474132605	0.278203468502594	6.83964898921387	0.280041524557261	0	402.31999020225
KLRG1	1.81386358612168	15.09371974513	212.747956099993	1.96029067190083	0	114.810694832439
KLRK1	2.2673294826521	0	71.4635991532796	0	0	135.826905242605
KMO	38.3907586824755	0	0	9.81391482793813	0	0.496252302610684
KRT23	0	0	0	0	24.5183545246132	0
KRT72	0	13.0914770809441	0	0	0	2.9775138156641
KRT86	0	0	0	0	0	5.67120825917103
KYNU	8.26328477964918	0	0	39.1741831477678	0	0
L3MBTL4	6.57137443582012	0	0	0.711921119139999	0	7.53458059583211
LAG3	0	2.18828034687322	68.659861798912	0	0	8.2741066460061
LAIR2	0	5.93525673519917	20.5189469676416	0	0	166.633367234404
LAMA5	45.3465896530419	0.0855835385198669	0	0.313393465182143	0	0.455706678016801
LAMB2	0.680198844795629	0.264807259085709	0	30.8045677012988	0	0
LAMC1	83.1493030952199	0.446012515870023	0	2.49172391699	0	0.455706678016801
LAT2	21.5396300851949	0.195206508965835	0	39.8967118459987	59.2876193171195	99.4497358557912
LAX1	3.78733885733921	34.0800361431254	64.7251992316391	0.560083049114523	0	71.4374691716553
LBH	59.9938406323617	153.026485378423	153.892102257312	1.77980279785	0	90.2836254687196
LCK	1.09522907263669	100.653320284626	114.177474509263	0	0	56.3471719703653
LDHB	13.4036700572436	135.888319860707	66.4957973869119	3.20364503613	0	22.350763232449
LDHD	0	0	0	5.38288969350776	0	0
LDLR	0.453465896530419	4.50246556447411	5.74994475945928	66.561781435314	1.42237471023979	26.4521233346002
LDLRAD3	0	0	0	35.24009539743	0	0
LDOC1	8.84258498234317	7.85234857911303	2.46426203976826	0	0	8.15246977222445
LEF1	0	382.568121597028	39.8979524370809	0.323594854065193	0	4.38517947430839
LGALS2	0	0.452963003312548	0	646.11991878118	0.50759899526761	0
LGALS3	0	0	0	32.2795269137607	0.94325996636406	0.455706678016801
LGALSL	0.661909632456474	1.03003594240489	0	2.82054118663928	26.8415021970721	0
LGR6	0.165477408114119	0	3.41982449460694	0	0	19.1202708617375
LHFPL2	11.0177130395322	0.269395988322059	0	2.24033219645809	0.995066269820649	0
LILRA1	0.496432224342356	0	0	112.090761853044	77.5496442930246	0
LILRA2	0.860758831213457	0	0	121.257980133294	219.813350464247	0
LILRA4	3.14407075416825	0	0	23.52348806281	12.9799710871576	0.455706678016801
LILRA6	0	0	0	10.3419843510107	8.10308286148504	0
LILRB2	0	0	0	125.73864452621	120.21351091059	0
LILRB3	1.09522907263669	0.45349516504085	1.13994149820231	161.397634568803	799.759882826721	0.496252302610684
LIM2	0	0	1.13994149820231	0	0	33.0752905743987
LIMD1	53.7357087388547	27.237622045787	33.6782478768329	34.4451075205431	0.0712218043559825	42.3013562010323
LIN7A	0	0	0	6.26786930364285	40.5338169122783	0
LINGO2	0	0	0	0	0	13.6614955330199
LIPE	20.4860601828803	14.5048571599405	11.4105214450914	0	2.18875947857931	10.2688206639329
LMNA	135.525997245463	8.31568553944666	10.2594734838208	12.10265902538	0	5.01277345818481
LMO2	2.66639291699386	0.0859188314489042	0	146.29978998327	48.1783054449788	0
LMTK3	0	5.67372163096295	3.28568271969101	0.336170613309667	0.322549446108066	0
LPAR3	0	3.74798623452215	30.1001686396376	0	0	0.992504605221368
LPCAT2	1.09522907263669	0.423954620162393	0	54.4621780754903	107.69676303088	0
LRFN4	7.25545434448671	1.20351284275623	12.5393564802254	13.9321850890789	0	3.84838154710382
LRG1	0	0	0	36.1253566678867	618.295877024912	0
LRP1	1.09522907263669	2.11240365443306	1.64284135984551	140.60442103015	0.0712218043559825	0
LRP3	0	0	0	36.413665573729	3.88485151877156	0
LRRC23	35.0812105201931	1.10553272219042	3.28568271969101	0.88988584867928	1.45604128684277	0
LRRC25	9.97624972366922	0	0	580.927633218239	936.082367384768	2.77478569269469
LRRC4	0.496432224342356	0.0866521992154856	0.821420679922754	13.1619516541913	189.294116301364	0.496252302610684
LRRC56	18.664750418957	5.15916822693928	6.83964898921387	0.672341226619334	0	2.35962463927177
LRRK1	23.5802266195818	0.198947833551249	0	27.4440694066116	18.1029566147427	0
LRRK2	2.94752832744772	0	0	15.356279793925	144.355621318285	0
LRRN3	0	45.7044515730592	6.88565949272756	0	0	0
LSR	5.89505665489545	17.3392717321539	12.5393564802254	0	0	0.496252302610684
LTA	9.29605087887359	20.7332909769799	12.5393564802254	0	0	3.27103799530537
LTA4H	32.880987352354	16.809584142777	4.10710339961377	28.8142918887768	29.2503255724115	0.455706678016801
LY86	35.2466879283072	1.065719563395	0	151.35419255863	0	1.48875690783205
LY9	374.144419746022	160.200974019871	237.063419678192	4.034047359716	0	114.517170652798
LY96	5.66832370663024	4.32386734353561	0	56.1404924227144	134.033714330447	0
LYN	65.0733676397373	0.338371081642526	0	27.5659902913927	118.378576746863	4.34463384971451
LYPD6B	5.33278583398771	0	0	0	0	0
LYZ	0	0.41801001150698	0	533.940839354999	57.1960442390198	0
MAF	0	17.6670090304019	81.0540488858216	7.39575349281267	0	107.723842501797
MAFB	0	0	0	282.054118663928	5.805032979151	0
MAGEE1	17.6851699646863	21.4690773338943	25.5753066872738	0.15702263724701	0	23.8800657648749
MAGEH1	42.3622164772143	92.3142391300028	89.5348541115801	10.4491388168092	0.202146472920184	95.1148068135607
MAL	0	262.846172760718	19.3790054694393	0	0	0
